No.,jointName,rotate_00,rotate_01,rotate_02,rotate_10,rotate_11,rotate_12,rotate_20,rotate_21,rotate_22
2,arm_L_wirst_ik_bind_anim,0.6524927722727757,0.6818568779021725,-0.3306423750660057,0.2692090300333602,0.19928890394853987,0.942236929286624,0.708364087373354,-0.7038146992074625,-0.053527459301033524
2,arm_L_wirst_ik_bind_anim,0.6708102650693089,0.6748798291371946,-0.3074911454032372,0.23227200555535202,0.20257336513828206,0.9513221048476939,0.7043176156486064,-0.7095782183524966,-0.020867398658156677
2,arm_L_wirst_ik_bind_anim,0.6885780246880059,0.6720349633611337,-0.27245056787785094,0.17564660745879856,0.20995579865981906,0.9618039467050091,0.7035684566586101,-0.710132079707231,0.026530287704889743
2,arm_L_wirst_ik_bind_anim,0.7001648170121064,0.67405926068188,-0.23540038680384717,0.09381052212572713,0.23999148891449984,0.9662316860810869,0.7077915052873283,-0.6986044648709303,0.10479974573203499
2,arm_L_wirst_ik_bind_anim,0.7057880712890829,0.6803265427199784,-0.19753225988865153,-0.009051979762280392,0.2874716374590386,0.9577463752575638,0.7083652024827446,-0.6741779089582367,0.20905235464897287
2,arm_L_wirst_ik_bind_anim,0.7057869271049555,0.690183959417677,-0.15972136892189082,-0.12787877844346582,0.3458788223549983,0.9295239955321897,0.6967867905977777,-0.635620910927935,0.3323766328122222
2,arm_L_wirst_ik_bind_anim,0.7006201175943101,0.7029355983488533,-0.12252752913559756,-0.25609617912107185,0.40800357166364987,0.8763263276595613,0.6659926409966728,-0.5825930226870594,0.4658746312632107
2,arm_L_wirst_ik_bind_anim,0.6908617753911086,0.7178253815793341,-0.08623647061382411,-0.385685246336453,0.46680499255443,0.7958266078013783,0.6115201534388176,-0.5165460487572644,0.5993523850385704
2,arm_L_wirst_ik_bind_anim,0.67720535763853,0.7340295518101521,-0.05092662029879449,-0.5079302210003275,0.5164407164108348,0.6894170559448194,0.5323530728569424,-0.4410097544300475,0.7225722125278
2,arm_L_wirst_ik_bind_anim,0.6604779001343246,0.750663329337959,-0.016538120250024272,-0.6146616241092824,0.5532033241290699,0.5622785519828105,0.4312308329439029,-0.36120720945158086,0.8267825110382473
2,arm_L_wirst_ik_bind_anim,0.641658292596168,0.7668006099278438,0.017072204217872138,-0.6996488415874279,0.5760552725348833,0.4226722387975482,0.31427079725602974,-0.2831556949790129,0.9061218010803027
2,arm_L_wirst_ik_bind_anim,0.6218893214075656,0.7815013232289402,0.05009344977792182,-0.7597216680145568,0.5865690431286459,0.2806416661729409,0.1899385665640793,-0.21258513455686498,0.9585045130290324
2,arm_L_wirst_ik_bind_anim,0.6024754192061893,0.7938388856972999,0.08272359280879446,-0.7952662831562791,0.5882915749465992,0.1465078896225248,0.06763806714508126,-0.15405468639972827,0.9857445132848364
2,arm_L_wirst_ik_bind_anim,0.5848535956258669,0.8029166803652248,0.11520015657446883,-0.8099573235501154,0.5857447701394811,0.029533003263805868,-0.04376534829095413,-0.11057969364007833,0.9929031803974836
2,arm_L_wirst_ik_bind_anim,0.5705547037184354,0.8078699451501357,0.14769387864053413,-0.8097749333613807,0.5833742066120662,-0.06276218893022867,-0.1368644854019467,-0.08378953862421529,0.9870397286091384
2,arm_L_wirst_ik_bind_anim,0.5611337554221628,0.8078385758449347,0.18034895037855925,-0.8016346400771603,0.584663702178799,-0.12470067835798725,-0.20618150342400265,-0.07460020597430138,0.9756659248505145
2,arm_L_wirst_ik_bind_anim,0.5580914267225385,0.8019107911851922,0.2132440911245622,-0.791869355839198,0.5914969255835336,-0.151902305143936,-0.2479453219998616,-0.08408608687510066,0.9651179447572291
2,arm_L_wirst_ik_bind_anim,0.5657692061291242,0.7869955355989346,0.2460553440658555,-0.7890157821843746,0.6033859227973255,-0.11566989078407316,-0.23949801848867158,-0.12869908747681885,0.9623290726267362
2,arm_L_wirst_ik_bind_anim,0.5855897572070561,0.7612848324556594,0.27844216657528686,-0.7924777690054976,0.6099001862043534,-0.0008651589243852675,-0.17048056160820918,-0.22015259876016416,0.9604526075621305
2,arm_L_wirst_ik_bind_anim,0.6141197244219039,0.7258658827424015,0.3097994259945606,-0.7871392466369547,0.5917797493627237,0.17380602592545355,-0.05717316223344869,-0.3505929955301253,0.9347811406984211
2,arm_L_wirst_ik_bind_anim,0.6475474056657469,0.6824210404221527,0.33909273216143576,-0.7576364377282899,0.528872743228889,0.3824665340862338,0.081666306650585,-0.5045742215558541,0.8594972189014671
2,arm_L_wirst_ik_bind_anim,0.6821183911164439,0.6334726138772635,0.3652765362957516,-0.69556571929107,0.4079631694295701,0.5914003572336395,0.22561655667927077,-0.6574788968906053,0.7189010150887967
2,arm_L_wirst_ik_bind_anim,0.7146483749544814,0.5823129984007344,0.3875426067782293,-0.6018538123471322,0.22957326950017085,0.7648974457365016,0.3564403017871881,-0.7798767119388474,0.5145314620480558
2,arm_L_wirst_ik_bind_anim,0.7429504580669641,0.532633277226046,0.4053719389024482,-0.48443463235190115,0.009956941085813353,0.8747707964388683,0.46189577161537926,-0.8462875701058451,0.2654235197720386
2,arm_L_wirst_ik_bind_anim,0.7660234670740401,0.4879468503304315,0.4184685402087933,-0.3537747005861147,-0.22352034438167007,0.908230211385145,0.5367043032406876,-0.8437692379437116,0.0014014217127555908
2,arm_L_wirst_ik_bind_anim,0.783940373840069,0.45097347473364735,0.4266853821613219,-0.21956567199868546,-0.4414661639008093,0.8699991619596364,0.580713703939608,-0.7757129309334506,-0.24706485553266622
2,arm_L_wirst_ik_bind_anim,0.7974684226910423,0.4231605148780859,0.43009219181330677,-0.09003393249801771,-0.6213882376247936,0.7783126294365877,0.5966054020955588,-0.6594026363229573,-0.45743869250505087
2,arm_L_wirst_ik_bind_anim,0.8076094026825607,0.40449551503073716,0.4291275230263567,0.027404540940801983,-0.7526391334171458,0.6578626953893285,0.5890806768470186,-0.5195360556969144,-0.618923454876572
2,arm_L_wirst_ik_bind_anim,0.8151986742511723,0.39365700113802504,0.4248355999138348,0.12592686070178222,-0.8364308124092944,0.5334097128906833,0.5653260539307602,-0.3813366773696761,-0.7314292797254774
2,arm_L_wirst_ik_bind_anim,0.8207016967088521,0.3884721093174038,0.41897272620267084,0.20004862778455135,-0.8822513453473214,0.42616089702641413,0.5351908739325896,-0.26593605230454764,-0.8017784884517312
2,arm_L_wirst_ik_bind_anim,0.8241989776893317,0.386574170956038,0.4138314337088377,0.24624298310078108,-0.9027066437050909,0.3528244729101396,0.5099612126912091,-0.188894483138977,-0.8392010699410303
2,arm_L_wirst_ik_bind_anim,0.8254600923360365,0.38614943769798415,0.41170893568893185,0.2622150871601989,-0.908234363109039,0.32611898094635394,0.49985886410681135,-0.1612419096682055,-0.8509654296975875
